val_loss,val_root_mean_squared_error_loss,val_CTR_loss,val_rmse,val_real_rmse,val_mae,val_real_mae,val_accuracy,val_recall,val_precision
10.533676147460938,9.796103477478027,0.7375732064247131,1.2831333875656128,0.9266159416427555,2.484833002090454,0.6656985688395435,0.5487329363822937,0.6267193555831909,0.5758901834487915
10.417057991027832,9.663905143737793,0.753150999546051,1.391515851020813,0.89942556441646,2.4698476791381836,0.658440969259883,0.5906432867050171,0.6722875833511353,0.6190508008003235
10.18852710723877,9.42934513092041,0.7591848969459534,1.4146519899368286,0.9399444136476441,2.463453769683838,0.7021335004365932,0.609649121761322,0.703406810760498,0.6581284403800964
11.228252410888672,10.442007064819336,0.7862451076507568,1.4337666034698486,0.9469397066550944,2.527143955230713,0.6178994119515893,0.5716374516487122,0.7361158132553101,0.6848962306976318
10.357809066772461,9.494166374206543,0.8636424541473389,1.440614104270935,0.9421402544875168,2.4426381587982178,0.6674086093670211,0.5925925970077515,0.7555102705955505,0.7036365866661072
11.239513397216797,10.29130744934082,0.9482051730155945,1.4463796615600586,0.9689006850678282,2.5213212966918945,0.6538151567674753,0.595516562461853,0.7726426124572754,0.7199293971061707
10.875292778015137,10.017932891845703,0.8573583364486694,1.45051109790802,0.917755543700772,2.489058017730713,0.6176201860342342,0.5901559591293335,0.7880771160125732,0.7331687808036804
11.318988800048828,10.45747184753418,0.8615135550498962,1.4550862312316895,0.9550869838390011,2.5295636653900146,0.6087177955848664,0.6057505011558533,0.8006333708763123,0.7441422343254089
10.603392601013184,9.646461486816406,0.956930935382843,1.4554506540298462,0.9283777590003991,2.455376625061035,0.6463478114637483,0.5994151830673218,0.8114468455314636,0.7534021735191345
11.236323356628418,10.230655670166016,1.0056698322296143,1.4565221071243286,0.9633739239627764,2.5058298110961914,0.632372529069815,0.5994151830673218,0.8217958807945251,0.7608737945556641
10.779377937316895,9.78564453125,0.9937308430671692,1.4564905166625977,0.9457005421871902,2.4563581943511963,0.6270884795960395,0.6111111044883728,0.8293614387512207,0.7675797939300537
10.863906860351562,9.915958404541016,0.9479479789733887,1.4559264183044434,0.9407091056758831,2.4758784770965576,0.6261353604277672,0.6076998114585876,0.8367006182670593,0.7739086151123047
10.624826431274414,9.63642406463623,0.9884018898010254,1.4544910192489624,0.9033037238653099,2.450653314590454,0.627624789292817,0.61208575963974,0.8432990908622742,0.7795159220695496
11.490187644958496,10.430135726928711,1.060050368309021,1.4553200006484985,0.9553098025086999,2.513094902038574,0.5878125898554544,0.6130604147911072,0.8491500616073608,0.7843489050865173
11.596780776977539,10.486777305603027,1.110000729560852,1.4573631286621094,0.9436805334827016,2.511012315750122,0.5646828920752914,0.6018518805503845,0.8548886179924011,0.7884859442710876
11.570743560791016,10.404330253601074,1.1664143800735474,1.4590545892715454,0.9689176568568663,2.5218420028686523,0.6281793884366577,0.6271929740905762,0.8592292070388794,0.7926691770553589
11.520308494567871,10.385425567626953,1.1348837614059448,1.460227131843567,0.9317487825719595,2.505866527557373,0.5778986567642257,0.6091617941856384,0.8640592694282532,0.7964510917663574
