val_loss,val_root_mean_squared_error_loss,val_CTR_loss,val_rmse,val_real_rmse,val_mae,val_real_mae,val_accuracy,val_recall,val_precision
10.030070304870605,9.435306549072266,0.5947594046592712,1.1889746189117432,0.8844375799284372,2.36983585357666,0.5554479880924067,0.725454568862915,0.7356603145599365,0.7480771541595459
9.93259334564209,9.35515022277832,0.5774381160736084,1.3180088996887207,0.8936736914854975,2.3701703548431396,0.5755832113155649,0.7537520527839661,0.7640969157218933,0.766971230506897
10.255522727966309,9.71036148071289,0.5451545715332031,1.3600187301635742,0.8948022157864521,2.3956055641174316,0.5408933681141247,0.7800330519676208,0.7880836725234985,0.7824479937553406
10.045145988464355,9.44743824005127,0.597709059715271,1.3790583610534668,0.8876218970039923,2.377593994140625,0.5656157848972919,0.7733553647994995,0.8020559549331665,0.7945042252540588
10.29329776763916,9.709165573120117,0.5841362476348877,1.390639305114746,0.9113575624173861,2.4040753841400146,0.5654057479417028,0.7804628014564514,0.8136121034622192,0.8054951429367065
10.786665916442871,10.192401885986328,0.5942665338516235,1.402713418006897,0.9117544986936855,2.4501006603240967,0.5411066682752499,0.7963636517524719,0.8245263695716858,0.8144019246101379
10.498836517333984,9.898218154907227,0.6006112098693848,1.4110561609268188,0.8811034739718662,2.4195735454559326,0.5342559105029776,0.7867107391357422,0.8315863013267517,0.8220255374908447
10.306838989257812,9.673934936523438,0.6329149007797241,1.4150606393814087,0.9078107367890066,2.3961610794067383,0.5564393156146215,0.788561999797821,0.8371550440788269,0.8291236758232117
10.229756355285645,9.472949028015137,0.7568023800849915,1.4164286851882935,0.9186158577281339,2.369103193283081,0.5629266020246774,0.7662479281425476,0.8423401117324829,0.8345043063163757
10.647204399108887,10.023582458496094,0.6236213445663452,1.4191333055496216,0.8897899254415729,2.423440933227539,0.5176650965351703,0.7951405048370361,0.847017228603363,0.8395740389823914
10.576179504394531,9.861818313598633,0.714368999004364,1.4219943284988403,0.9085336678118809,2.4113874435424805,0.539815810329658,0.7882644534111023,0.8510768413543701,0.8441897630691528
10.643091201782227,9.91524887084961,0.7278428077697754,1.424239993095398,0.9054028205728807,2.422752857208252,0.5501599852349147,0.7834710478782654,0.8551958203315735,0.8478832244873047
10.838586807250977,10.098570823669434,0.7400064468383789,1.4266551733016968,0.8834112857942017,2.4346535205841064,0.5166732769800612,0.7747768759727478,0.8585098385810852,0.8511319756507874
10.397748947143555,9.660792350769043,0.7369551658630371,1.427702784538269,0.9139730623996354,2.389988899230957,0.5520191687197724,0.7806611657142639,0.8611573576927185,0.854360818862915
10.772483825683594,10.015628814697266,0.7568615078926086,1.4288703203201294,0.8999164945463156,2.4236795902252197,0.5257176532508914,0.779900848865509,0.863404393196106,0.8574760556221008
10.889823913574219,10.196745872497559,0.6930785179138184,1.4309642314910889,0.9076160409476185,2.446399688720703,0.5246792470128083,0.7830082774162292,0.8663322925567627,0.86000657081604
10.703065872192383,9.94123363494873,0.7618377804756165,1.4323270320892334,0.8967562965605724,2.4251298904418945,0.5405673235112971,0.7829421758651733,0.868378758430481,0.8624818325042725
10.808272361755371,10.015619277954102,0.7926556468009949,1.433349847793579,0.8990785010320079,2.4272420406341553,0.5326596009829813,0.7836363911628723,0.8702458739280701,0.8649994730949402
